"amount","freq","HPA","ask1","ask2","ask3","control","treatment","ask","ratio","size","gave","sizeno","years","couple","female","redcty","bluecty","askd1","askd2","askd3","cases","nonlit","ratio2","ratio3","size25","size50","size100","MRM2","dormant","ltmedMRA","red0","blue0","close25","amountchange"
0,63,300,500,625,750,0,1,3,2,3,0,0,19,0,0,1,0,0,0,1,2,1,1,0,0,0,1,2,0,0,0,1,0,-100
0,32,45,55,70,85,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,2,1,0,0,0,0,0,26,1,1,0,1,0,-20
0,19,85,95,120,145,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,2,1,0,0,0,0,0,12,1,0,0,1,0,-50
0,14,95,100,125,150,0,1,1,1,4,0,1,19,0,1,0,1,1,0,0,2,1,0,0,0,0,0,18,1,0,0,1,0,-50
0,6,100,125,160,190,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,2,1,0,0,0,0,0,30,1,0,0,1,0,-50
10,22,35,45,60,70,0,1,3,1,4,1,1,19,0,1,1,0,0,0,1,0,5,0,0,0,0,0,7,0,1,1,0,0,-15
0,7,70,75,95,120,0,1,2,3,3,0,0,17,0,0,0,1,0,1,0,2,1,0,1,0,0,1,38,1,0,0,1,0,-70
0,52,35,45,60,70,0,1,1,1,3,0,0,19,0,1,0,1,1,0,0,2,1,0,0,0,0,1,22,1,1,0,1,0,-5
0,27,100,125,160,190,0,1,1,3,1,0,0,19,0,1,0,1,1,0,0,2,1,0,1,1,0,0,6,0,0,0,1,0,-50
0,29,100,125,160,190,0,1,3,2,2,0,0,19,0,0,1,0,0,0,1,2,1,1,0,0,1,0,8,1,0,0,1,0,-50
0,161,100,125,160,190,0,1,3,1,2,0,0,12,0,0,1,0,0,0,1,2,1,0,0,0,1,0,23,1,1,0,1,0,-25
0,37,50,55,70,85,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,-25
0,135,65,75,95,120,0,1,1,2,3,0,0,13,0,0,1,0,1,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,-10
0,17,25,35,45,55,0,1,2,3,4,0,1,15,0,0,0,1,0,1,0,2,1,0,1,0,0,0,6,0,1,0,1,0,-25
0,20,50,55,70,85,0,1,2,1,4,0,1,19,0,0,1,0,0,1,0,2,1,0,0,0,0,0,6,0,0,0,1,0,-50
0,18,37,45,60,70,0,1,2,3,3,0,0,19,0,0,1,0,0,1,0,2,6,0,1,0,0,1,16,1,1,1,0,0,-25
0,7,25,35,45,55,1,0,0,0,0,0,0,18,0,1,1,0,0,0,0,1,3,0,0,0,0,0,6,0,1,0,1,0,-20
0,21,50,55,70,85,0,1,1,3,4,0,1,19,0,1,1,0,1,0,0,1,3,0,1,0,0,0,7,0,0,0,1,0,-50
0,23,125,150,190,225,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-125
0,13,300,500,625,750,0,1,3,2,4,0,1,19,0,0,1,0,0,0,1,1,3,1,0,0,0,0,8,1,0,0,1,0,-300
0,16,40,45,60,70,0,1,1,1,2,0,0,19,0,0,1,0,1,0,0,1,3,0,0,0,1,0,19,1,0,0,1,0,-40
0,20,35,45,60,70,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,-30
0,8,50,25,35,50,0,1,2,2,2,0,0,18,0,0,1,0,0,1,0,1,3,1,0,0,1,0,36,1,0,0,1,0,-50
0,40,70,75,95,120,0,1,3,1,2,0,0,19,0,1,1,0,0,0,1,1,3,0,0,0,1,0,20,1,0,0,1,0,-70
0,18,50,25,35,50,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,9,1,0,0,1,0,-40
0,9,100,125,160,190,0,1,2,2,3,0,0,13,0,0,1,0,0,1,0,1,3,1,0,0,0,1,37,1,0,0,1,0,-100
0,21,35,45,60,70,0,1,2,1,4,0,1,19,0,0,1,0,0,1,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-35
0,23,35,45,60,70,0,1,2,1,2,0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,1,0,0,1,1,-35
0,12,100,125,160,190,0,1,2,3,4,0,1,19,0,1,0,1,0,1,0,1,3,0,1,0,0,0,6,0,0,0,1,0,-50
0,15,70,75,95,120,0,1,2,2,2,0,0,19,0,1,0,1,0,1,0,1,3,1,0,0,1,0,12,1,0,0,1,0,-35
20,20,35,45,60,70,0,1,2,2,2,1,0,9,0,0,0,1,0,1,0,1,3,1,0,0,1,0,5,0,1,0,1,0,5
0,31,40,45,60,70,0,1,3,1,3,0,0,19,0,0,0,1,0,0,1,1,3,0,0,0,0,1,5,0,0,0,1,0,-40
0,64,75,85,110,130,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,3,0,0,0,0,0,35,1,1,0,1,0,-25
0,19,40,45,60,70,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,3,4,0,0,0,0,0,31,1,0,0,1,0,-35
0,2,50,55,70,85,0,1,3,1,1,0,0,15,0,0,1,0,0,0,1,4,5,0,0,1,0,0,8,1,0,0,1,1,-50
0,14,35,45,60,70,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-35
0,23,200,250,315,375,0,1,2,1,1,0,0,19,0,1,1,0,0,1,0,1,3,0,0,1,0,0,40,1,1,0,1,0,-5
0,56,25,35,45,55,0,1,2,2,4,0,1,18,0,1,1,0,0,1,0,1,5,1,0,0,0,0,25,1,1,1,0,0,-25
0,24,75,25,35,50,0,1,2,3,1,0,0,19,0,1,0,1,0,1,0,1,3,0,1,1,0,0,8,1,0,0,1,0,-50
0,20,100,125,160,190,0,1,1,2,2,0,0,19,0,0,0,1,1,0,0,1,3,1,0,0,1,0,20,1,0,0,1,0,-100
0,10,75,25,35,50,0,1,2,2,2,0,0,19,0,0,0,1,0,1,0,3,4,1,0,0,1,0,7,0,1,0,1,0,-30
0,6,45,55,70,85,0,1,1,3,2,0,0,1,0,0,0,1,1,0,0,1,3,0,1,0,1,0,2,0,0,0,1,0,-45
0,31,50,55,70,85,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,-15
0,6,50,25,35,50,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,-50
0,19,55,65,85,100,0,1,3,3,2,0,0,19,0,0,1,0,0,0,1,1,3,0,1,0,1,0,27,1,0,0,1,0,-55
0,16,50,55,70,85,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,28,1,0,0,1,0,-35
0,9,35,45,60,70,0,1,2,2,4,0,1,19,0,1,0,1,0,1,0,1,3,1,0,0,0,0,41,1,1,0,1,0,-20
5,184,50,55,70,85,0,1,1,1,1,1,0,10,0,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,1,0,-5
0,24,35,45,60,70,0,1,3,2,1,0,0,18,1,0,0,1,0,0,1,2,1,1,0,1,0,0,4,0,1,0,1,0,-18
0,2,20,25,35,50,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,-10
0,60,25,35,45,55,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,20,1,1,0,1,0,-20
0,25,65,75,95,120,0,1,2,3,1,0,0,18,0,1,0,1,0,1,0,1,3,0,1,1,0,0,3,0,1,0,1,0,-25
0,15,50,55,70,85,0,1,1,2,1,0,0,18,0,0,0,1,1,0,0,1,3,1,0,1,0,0,43,1,1,0,1,0,-20
0,18,45,55,70,85,0,1,1,1,4,0,1,18,0,1,1,0,1,0,0,3,4,0,0,0,0,0,13,1,1,0,1,0,-25
0,17,25,35,45,55,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,40,1,1,0,1,0,-25
0,16,61.1899986267,25,35,50,0,1,2,3,2,0,0,19,0,0,0,1,0,1,0,1,3,0,1,0,1,0,17,1,0,0,1,0,-50
0,8,25,25,35,50,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,1,3,0,0,0,0,0,18,1,1,0,1,0,-18
0,20,50,55,70,85,0,1,1,1,1,0,0,19,1,0,1,0,1,0,0,4,5,0,0,1,0,0,6,0,0,0,1,1,-50
0,15,20,25,35,50,0,1,2,3,4,0,1,19,0,1,0,1,0,1,0,1,3,0,1,0,0,0,11,1,1,0,1,0,-10
0,10,40,45,60,70,0,1,3,2,4,0,1,17,0,0,0,1,0,0,1,1,3,1,0,0,0,0,6,0,1,0,1,0,-20
0,31,20,25,35,50,0,1,3,1,4,0,1,19,0,1,0,1,0,0,1,1,3,0,0,0,0,0,3,0,1,0,1,0,-15
0,21,70,75,95,120,0,1,1,3,4,0,1,19,0,1,1,0,1,0,0,2,1,0,1,0,0,0,16,1,1,0,1,0,-25
0,20,350,500,625,750,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-350
0,30,50,55,70,85,0,1,3,3,3,0,0,19,0,0,0,1,0,0,1,1,3,0,1,0,0,1,7,0,1,0,1,0,-25
0,17,50,55,70,85,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,3,0,0,0,0,0,29,1,1,0,1,0,-25
0,40,110,125,160,190,0,1,2,1,4,0,1,19,,,1,0,0,1,0,1,3,0,0,0,0,0,2,0,0,1,0,0,-50
0,19,45,55,70,85,0,1,1,3,4,0,1,19,0,0,0,1,1,0,0,1,3,0,1,0,0,0,30,1,1,0,1,0,-25
0,20,200,250,315,375,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,3,0,0,0,0,0,25,1,0,0,1,0,-200
0,5,250,500,625,750,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,0,-100
0,7,55,65,85,100,0,1,3,1,2,0,0,19,0,0,0,1,0,0,1,1,3,0,0,0,1,0,26,1,1,0,1,0,-25
0,38,100,125,160,190,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,3,0,1,0,1,0,-25
0,8,50,55,70,85,0,1,3,1,1,0,0,19,0,0,0,1,0,0,1,1,3,0,0,1,0,0,18,1,1,0,1,0,-18
0,34,50,55,70,85,0,1,1,3,4,0,1,19,0,0,1,0,1,0,0,1,3,0,1,0,0,0,5,0,1,0,1,0,-25
0,17,100,25,35,50,0,1,1,3,2,0,0,19,0,0,1,0,1,0,0,1,3,0,1,0,1,0,6,0,0,0,1,0,-100
0,9,125,150,190,225,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,13,1,0,0,1,0,-125
0,18,250,500,625,750,0,1,3,3,4,0,1,19,0,0,1,0,0,0,1,1,3,0,1,0,0,0,17,1,0,0,1,0,-100
0,81,25,35,45,55,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,14,1,1,0,1,0,-25
0,32,85,95,120,145,0,1,1,2,1,0,0,19,0,0,1,0,1,0,0,1,3,1,0,1,0,0,6,0,0,0,1,0,-50
0,15,35,45,60,70,0,1,1,1,4,0,1,19,0,0,0,1,1,0,0,1,5,0,0,0,0,0,35,1,1,1,0,0,-25
0,26,15,25,35,50,0,1,2,2,4,0,1,19,1,0,0,1,0,1,0,1,3,1,0,0,0,0,4,0,1,0,1,0,-10
0,24,225,250,315,375,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,-100
0,30,125,150,190,225,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,1,0,-10
0,59,15,25,35,50,0,1,3,1,2,0,0,19,0,1,1,0,0,0,1,1,3,0,0,0,1,0,2,0,1,1,0,0,-10
0,29,37,45,60,70,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,5,0,0,0,0,0,4,0,1,1,0,0,-15
0,27,20,25,35,50,0,1,3,1,3,0,0,19,0,1,1,0,0,0,1,1,3,0,0,0,0,1,6,0,1,0,1,0,-15
0,12,35,25,35,50,0,1,2,3,1,0,0,19,0,0,1,0,0,1,0,1,3,0,1,1,0,0,21,1,1,0,1,0,-25
0,23,125,150,190,225,0,1,2,1,1,0,0,19,0,0,1,0,0,1,0,1,3,0,0,1,0,0,6,0,0,0,1,0,-50
0,34,45,55,70,85,0,1,1,2,3,0,0,19,1,0,1,0,1,0,0,4,5,1,0,0,0,1,7,0,0,0,1,1,-45
0,7,55,65,85,100,0,1,3,2,1,0,0,19,1,0,0,1,0,0,1,1,3,1,0,1,0,0,8,1,0,0,1,0,-55
0,15,25,35,45,55,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,1,5,0,0,0,0,0,8,1,1,1,0,0,-25
0,46,150,175,220,265,0,1,3,3,1,0,0,19,0,1,0,1,0,0,1,1,3,0,1,1,0,0,4,0,0,0,1,0,-100
0,51,300,500,625,750,0,1,3,3,3,0,0,19,0,0,0,1,0,0,1,1,3,0,1,0,0,1,8,1,1,0,1,0,-25
0,15,25,35,45,55,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,1,3,0,0,0,0,0,6,0,1,0,1,0,-10
0,20,50,55,70,85,0,1,3,1,2,0,0,19,0,1,1,0,0,0,1,1,3,0,0,0,1,0,8,1,0,0,1,0,-50
0,14,50,55,70,85,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,33,1,1,0,1,0,-5
0,29,100,125,160,190,0,1,1,2,1,0,0,19,0,1,0,1,1,0,0,1,3,1,0,1,0,0,4,0,1,0,1,0,-25
0,65,55,65,85,100,0,1,1,1,3,0,0,19,0,0,1,0,1,0,0,1,3,0,0,0,0,1,1,0,1,0,1,0,-25
0,44,25,35,45,55,0,1,2,1,2,0,0,19,0,0,1,0,0,1,0,1,3,0,0,0,1,0,6,0,1,0,1,0,-25
0,25,15,25,35,50,0,1,2,1,3,0,0,19,0,1,0,1,0,1,0,1,3,0,0,0,0,1,5,0,1,0,1,0,-10
0,23,35,45,60,70,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,25,1,1,0,1,0,-25
0,19,65,75,95,120,0,1,2,1,4,0,1,19,0,1,1,0,0,1,0,1,3,0,0,0,0,0,26,1,0,0,1,0,-65
0,21,300,500,625,750,0,1,2,3,2,0,0,19,0,0,0,1,0,1,0,1,3,0,1,0,1,0,1,0,0,0,1,0,-100
0,11,25,25,35,50,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,5,0,1,0,1,0,-25
0,30,50,55,70,85,0,1,1,1,1,0,0,19,0,0,1,0,1,0,0,1,3,0,0,1,0,0,2,0,0,0,1,0,-50
0,6,25,35,45,55,0,1,3,2,2,0,0,19,0,1,1,0,0,0,1,1,3,1,0,0,1,0,27,1,1,0,1,0,-10
0,24,85,95,120,145,0,1,3,1,3,0,0,19,0,1,1,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,1,0,-75
0,3,100,125,160,190,0,1,1,1,3,0,0,3,0,0,1,0,1,0,0,1,3,0,0,0,0,1,7,0,0,0,1,0,-100
0,19,500,750,950,1125,0,1,3,2,1,0,0,17,0,0,1,0,0,0,1,1,3,1,0,1,0,0,6,0,0,0,1,0,-250
0,17,25,35,45,55,1,0,0,0,0,0,0,18,0,0,1,0,0,0,0,1,3,0,0,0,0,0,5,0,1,0,1,0,-25
0,15,1000,1500,1875,2250,0,1,1,1,2,0,0,19,0,1,1,0,1,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,-50
0,31,60,65,85,100,0,1,2,3,4,0,1,14,0,1,1,0,0,1,0,1,3,0,1,0,0,0,3,0,1,0,1,0,-30
25,11,100,125,160,190,1,0,0,0,0,1,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,28,1,0,0,1,0,-75
0,5,100,125,160,190,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,3,0,0,0,0,0,20,1,0,0,1,0,-50
0,24,25,35,45,55,0,1,1,2,2,0,0,19,0,0,1,0,1,0,0,0,5,1,0,0,1,0,5,0,1,1,0,0,-25
0,10,35,45,60,70,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,1,0,-35
100,17,200,250,315,375,0,1,1,1,3,1,0,19,1,0,0,1,1,0,0,1,3,0,0,0,0,1,29,1,0,0,1,0,50
0,52,150,175,220,265,0,1,2,1,1,0,0,19,0,1,0,1,0,1,0,1,3,0,0,1,0,0,3,0,0,0,1,0,-50
0,36,145,150,190,225,0,1,2,1,4,0,1,19,0,1,1,0,0,1,0,1,5,0,0,0,0,0,6,0,0,1,0,0,-50
0,25,750,1000,1250,1500,0,1,3,2,4,0,1,19,1,0,1,0,0,0,1,1,3,1,0,0,0,0,5,0,0,0,1,0,-250
0,37,250,500,625,750,0,1,1,2,4,0,1,19,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,-150
0,30,35,45,60,70,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-25
0,23,125,25,35,50,0,1,3,3,4,0,1,19,0,0,1,0,0,0,1,2,0,0,1,0,0,0,8,1,1,0,1,0,-30
0,47,75,85,110,130,0,1,2,2,2,0,0,19,0,0,0,1,0,1,0,1,3,1,0,0,1,0,4,0,0,0,1,0,-50
0,11,35,45,60,70,0,1,1,3,2,0,0,16,0,0,1,0,1,0,0,1,5,0,1,0,1,0,7,0,1,1,0,0,-25
0,22,35,45,60,70,0,1,2,2,2,0,0,19,0,0,1,0,0,1,0,1,5,1,0,0,1,0,30,1,0,1,0,0,-35
0,75,50,55,70,85,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,3,0,0,0,0,0,3,0,1,0,1,0,-25
0,19,100,125,160,190,0,1,2,1,4,0,1,19,1,0,0,1,0,1,0,0,4,0,0,0,0,0,4,0,0,1,0,1,-100
0,19,50,55,70,85,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-35
0,20,50,55,70,85,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,6,0,1,0,1,0,-25
0,21,50,55,70,85,0,1,3,1,4,0,1,19,0,1,0,1,0,0,1,1,3,0,0,0,0,0,3,0,1,0,1,0,-25
0,25,35,45,60,70,0,1,1,2,3,0,0,19,0,1,0,1,1,0,0,1,3,1,0,0,0,1,5,0,1,0,1,0,-15
0,86,500,750,950,1125,0,1,2,3,2,0,0,19,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-50
50,28,55,65,85,100,1,0,0,0,0,1,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,9,1,0,0,1,0,-5
0,34,20,25,35,50,0,1,2,3,4,0,1,19,0,0,1,0,0,1,0,1,3,0,1,0,0,0,2,0,1,0,1,0,-20
0,15,100,25,35,50,0,1,1,3,4,0,1,19,1,0,1,0,1,0,0,1,3,0,1,0,0,0,8,1,0,0,1,0,-50
0,2,10,25,35,50,0,1,2,1,1,0,0,17,0,1,1,0,0,1,0,1,3,0,0,1,0,0,8,1,1,0,1,0,-10
0,13,45,55,70,85,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,3,0,0,0,0,0,32,1,1,0,1,0,-20
0,1,30,35,45,55,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0,1,3,1,0,1,0,0,8,1,1,0,1,0,-30
0,5,100,125,160,190,0,1,3,3,1,0,0,19,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,-100
0,32,39.4599990845,45,60,70,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,3,4,0,0,0,0,0,43,1,1,0,1,0,-25
0,22,100,125,160,190,0,1,3,2,1,0,0,19,1,0,1,0,0,0,1,3,1,1,0,1,0,0,6,0,0,1,0,0,-50
0,68,25,35,45,55,0,1,1,3,4,0,1,19,0,0,1,0,1,0,0,4,5,0,1,0,0,0,5,0,1,0,1,1,-25
0,50,100,125,160,190,0,1,3,1,3,0,0,19,0,0,0,1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,-100
0,18,40,45,60,70,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,1,3,0,0,0,0,0,39,1,1,0,1,0,-25
0,38,100,125,160,190,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,29,1,1,0,1,0,-25
0,24,35,45,60,70,0,1,3,1,2,0,0,19,1,0,1,0,0,0,1,0,5,0,0,0,1,0,2,0,1,1,0,0,-30
0,30,25,35,45,55,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,1,1,0,0,0,0,0,18,1,1,1,0,0,-25
0,26,55,65,85,100,0,1,3,3,3,0,0,19,0,0,1,0,0,0,1,1,3,0,1,0,0,1,6,0,0,0,1,0,-55
0,25,75,85,110,130,0,1,3,1,4,0,1,18,1,0,1,0,0,0,1,1,3,0,0,0,0,0,3,0,1,0,1,0,-12.5
0,18,50,55,70,85,0,1,2,1,4,0,1,19,0,1,1,0,0,1,0,1,3,0,0,0,0,0,7,0,1,0,1,0,-25
0,51,50,55,70,85,0,1,1,3,2,0,0,19,0,1,1,0,1,0,0,3,4,0,1,0,1,0,30,1,1,0,1,0,-10
0,24,75,85,110,130,0,1,3,1,1,0,0,18,0,1,1,0,0,0,1,1,3,0,0,1,0,0,28,1,0,0,1,0,-50
0,27,40,45,60,70,0,1,2,3,4,0,1,19,1,0,1,0,0,1,0,1,3,0,1,0,0,0,16,1,1,0,1,0,-17.5
0,24,50,55,70,85,1,0,0,0,0,0,0,19,1,0,0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,1,0,0,-50
0,31,100,125,160,190,0,1,3,3,1,0,0,19,0,0,1,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,1,0,-15
0,29,250,500,625,750,0,1,1,1,1,0,0,19,1,0,1,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,1,0,-100
0,31,65,75,95,120,1,0,0,0,0,0,0,19,1,0,1,0,0,0,0,1,3,0,0,0,0,0,14,1,0,0,1,0,-50
0,7,30,35,45,55,1,0,0,0,0,0,0,15,0,1,1,0,0,0,0,1,3,0,0,0,0,0,42,1,1,0,1,0,-20
0,22,25,35,45,55,0,1,3,2,3,0,0,19,0,1,1,0,0,0,1,1,3,1,0,0,0,1,6,0,1,0,1,0,-25
0,29,50,55,70,85,0,1,2,3,3,0,0,19,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,-25
0,28,75,85,110,130,1,0,0,0,0,0,0,19,1,0,1,0,0,0,0,,,0,0,0,0,0,6,0,1,0,1,0,-30
0,27,35,45,60,70,0,1,2,1,4,0,1,19,0,1,1,0,0,1,0,1,3,0,0,0,0,0,8,1,1,0,1,0,-12.5
0,20,115,125,160,190,0,1,1,2,2,0,0,19,0,1,1,0,1,0,0,1,3,1,0,0,1,0,40,1,1,0,1,0,-25
0,20,35,45,60,70,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,1,3,0,0,0,0,0,28,1,1,0,1,0,-12.5
0,69,100,125,160,190,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,1,3,0,0,0,0,0,45,1,0,0,1,0,-50
0,62,100,125,160,190,1,0,0,0,0,0,0,95,0,1,1,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,1,0,-50
0,17,50,25,35,50,1,0,0,0,0,0,0,17,1,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,1,0,1,0,-10
0,13,55,65,85,100,0,1,1,2,1,0,0,13,0,1,1,0,1,0,0,1,3,1,0,1,0,0,10,1,0,0,1,0,-55
0,24,51,55,70,85,0,1,3,1,1,0,0,19,0,0,1,0,0,0,1,1,3,0,0,1,0,0,42,1,0,0,1,0,-35
0,24,35,45,60,70,0,1,2,2,2,0,0,19,1,0,1,0,0,1,0,1,3,1,0,0,1,0,3,0,1,0,1,0,-12.5
0,19,65,75,95,120,0,1,2,3,2,0,0,19,0,1,1,0,0,1,0,1,3,0,1,0,1,0,31,1,0,0,1,0,-50
0,55,80,85,110,130,0,1,2,2,1,0,0,19,1,0,1,0,0,1,0,2,0,1,0,1,0,0,32,1,0,0,1,0,-80
0,14,25,35,45,55,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,1,1,0,1,1,-10
0,23,50,55,70,85,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,4,5,0,0,0,0,0,6,0,1,0,1,1,-25
0,16,25,35,45,55,0,1,1,1,1,0,0,19,0,0,1,0,1,0,0,4,5,0,0,1,0,0,6,0,1,0,1,1,-25
20,72,50,55,70,85,0,1,3,1,1,1,0,19,0,0,0,1,0,0,1,4,5,0,0,1,0,0,2,0,1,0,1,1,10
15,43,40,45,60,70,0,1,3,1,4,1,1,19,0,0,1,0,0,0,1,1,5,0,0,0,0,0,4,0,1,1,0,0,-5
0,23,50,55,70,85,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,1,0,0,1,1,-35
0,16,55,65,85,100,0,1,2,3,3,0,0,19,0,0,0,1,0,1,0,1,3,0,1,0,0,1,38,1,0,0,1,0,-55
0,14,65,75,95,120,0,1,3,3,4,0,1,19,0,0,0,1,0,0,1,4,5,0,1,0,0,0,4,0,0,0,1,1,-50
0,9,35,25,35,50,0,1,3,2,2,0,0,15,0,1,1,0,0,0,1,1,1,1,0,0,1,0,43,1,1,1,0,0,-10
0,39,40,45,60,70,0,1,3,2,3,0,0,20,0,1,0,1,0,0,1,4,5,1,0,0,0,1,31,1,1,0,1,1,-10
0,29,160,175,220,265,0,1,2,1,1,0,0,19,1,0,1,0,0,1,0,1,0,0,0,1,0,0,5,0,0,1,0,0,-35
0,45,25,35,45,55,0,1,2,2,4,0,1,19,0,0,0,1,0,1,0,4,5,1,0,0,0,0,6,0,1,0,1,1,-25
0,65,45,55,70,85,0,1,3,3,4,0,1,19,0,0,0,1,0,0,1,1,3,0,1,0,0,0,17,1,1,0,1,0,-10
0,9,50,25,35,50,0,1,3,3,2,0,0,19,0,0,0,1,0,0,1,4,5,0,1,0,1,0,8,1,0,0,1,1,-50
0,28,200,250,315,375,0,1,2,2,3,0,0,19,1,0,0,1,0,1,0,4,5,1,0,0,0,1,3,0,0,0,1,1,-200
0,18,50,55,70,85,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,4,5,0,0,0,0,0,43,1,1,0,1,1,-15
0,22,65,75,95,120,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,4,5,0,0,0,0,0,8,1,0,0,1,1,-50
0,19,75,85,110,130,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,1,1,-75
0,18,50,55,70,85,0,1,1,3,2,0,0,19,0,1,1,0,1,0,0,0,4,0,1,0,1,0,16,1,1,1,0,1,-10
0,18,35,45,60,70,1,0,0,0,0,0,0,19,0,1,0,1,0,0,0,4,5,0,0,0,0,0,1,0,0,0,1,1,-35
0,30,40,45,60,70,0,1,2,1,4,0,1,19,0,0,1,0,0,1,0,4,5,0,0,0,0,0,2,0,1,0,1,1,-10
10,97,35,45,60,70,0,1,1,3,3,1,0,19,0,0,1,0,1,0,0,4,5,0,1,0,0,1,10,1,1,0,1,1,0
0,37,30,35,45,55,0,1,3,3,1,0,0,19,0,1,1,0,0,0,1,4,5,0,1,1,0,0,8,1,1,0,1,1,-25
